date,value,source,notes
2012-08,0,clinvar_esearch_cdat,
2012-09,0,clinvar_esearch_cdat,
2012-10,0,clinvar_esearch_cdat,
2012-11,0,clinvar_esearch_cdat,
2012-12,0,clinvar_esearch_cdat,
2013-01,0,clinvar_esearch_cdat,
2013-02,0,clinvar_esearch_cdat,
2013-03,0,clinvar_esearch_cdat,
2013-04,9044,clinvar_esearch_cdat,
2013-05,9692,clinvar_esearch_cdat,
2013-06,9740,clinvar_esearch_cdat,
2013-07,10653,clinvar_esearch_cdat,
2013-08,10714,clinvar_esearch_cdat,
2013-09,13284,clinvar_esearch_cdat,
2013-10,16979,clinvar_esearch_cdat,
2013-11,17050,clinvar_esearch_cdat,
2013-12,17148,clinvar_esearch_cdat,
2014-01,17236,clinvar_esearch_cdat,
2014-02,20972,clinvar_esearch_cdat,
2014-03,22609,clinvar_esearch_cdat,
2014-04,26868,clinvar_esearch_cdat,
2014-05,28222,clinvar_esearch_cdat,
2014-06,32471,clinvar_esearch_cdat,
2014-07,34872,clinvar_esearch_cdat,
2014-08,35364,clinvar_esearch_cdat,
2014-09,36666,clinvar_esearch_cdat,
2014-10,37151,clinvar_esearch_cdat,
2014-11,40403,clinvar_esearch_cdat,
2014-12,41422,clinvar_esearch_cdat,
2015-01,45974,clinvar_esearch_cdat,
2015-02,49851,clinvar_esearch_cdat,
2015-03,56076,clinvar_esearch_cdat,
2015-04,57309,clinvar_esearch_cdat,
2015-05,58031,clinvar_esearch_cdat,
2015-06,69227,clinvar_esearch_cdat,
2015-07,81247,clinvar_esearch_cdat,
2015-08,83770,clinvar_esearch_cdat,
2015-09,85136,clinvar_esearch_cdat,
2015-10,91781,clinvar_esearch_cdat,
2015-11,92572,clinvar_esearch_cdat,
2015-12,93243,clinvar_esearch_cdat,
2016-01,93776,clinvar_esearch_cdat,
2016-02,95454,clinvar_esearch_cdat,
2016-03,97157,clinvar_esearch_cdat,
2016-04,97511,clinvar_esearch_cdat,
2016-05,108190,clinvar_esearch_cdat,
2016-06,110194,clinvar_esearch_cdat,
2016-07,116356,clinvar_esearch_cdat,
2016-08,118092,clinvar_esearch_cdat,
2016-09,120516,clinvar_esearch_cdat,
2016-10,139002,clinvar_esearch_cdat,
2016-11,139907,clinvar_esearch_cdat,
2016-12,218653,clinvar_esearch_cdat,
2017-01,225307,clinvar_esearch_cdat,
2017-02,226067,clinvar_esearch_cdat,
2017-03,245711,clinvar_esearch_cdat,
2017-04,268818,clinvar_esearch_cdat,
2017-05,271379,clinvar_esearch_cdat,
2017-06,272486,clinvar_esearch_cdat,
2017-07,275289,clinvar_esearch_cdat,
2017-08,281931,clinvar_esearch_cdat,
2017-09,284804,clinvar_esearch_cdat,
2017-10,290833,clinvar_esearch_cdat,
2017-11,292239,clinvar_esearch_cdat,
2017-12,323996,clinvar_esearch_cdat,
2018-01,334558,clinvar_esearch_cdat,
2018-02,341043,clinvar_esearch_cdat,
2018-03,343823,clinvar_esearch_cdat,
2018-04,371418,clinvar_esearch_cdat,
2018-05,397189,clinvar_esearch_cdat,
2018-06,397879,clinvar_esearch_cdat,
2018-07,402031,clinvar_esearch_cdat,
