date,value,source,notes
2023-01,19,fda_cber_cgt_list,
2023-02,19,fda_cber_cgt_list,
2023-03,19,fda_cber_cgt_list,
2023-04,20,fda_cber_cgt_list,OMISIRGE
2023-05,21,fda_cber_cgt_list,VYJUVEK
2023-06,23,fda_cber_cgt_list,LANTIDRA; ROCTAVIAN
2023-07,23,fda_cber_cgt_list,
2023-08,23,fda_cber_cgt_list,
2023-09,23,fda_cber_cgt_list,
2023-10,23,fda_cber_cgt_list,
2023-11,23,fda_cber_cgt_list,
2023-12,25,fda_cber_cgt_list,CASGEVY; LYFGENIA
2024-01,26,fda_cber_cgt_list,ELEVIDYS
2024-02,27,fda_cber_cgt_list,AMTAGVI
2024-03,28,fda_cber_cgt_list,LENMELDY
2024-04,29,fda_cber_cgt_list,BEQVEZ
2024-05,29,fda_cber_cgt_list,
2024-06,29,fda_cber_cgt_list,
2024-07,29,fda_cber_cgt_list,
2024-08,30,fda_cber_cgt_list,TECELRA
2024-09,30,fda_cber_cgt_list,
2024-10,30,fda_cber_cgt_list,
2024-11,32,fda_cber_cgt_list,AUCATZYL; KEBILIDI
2024-12,34,fda_cber_cgt_list,RYONCIL; SYMVESS
2025-01,34,fda_cber_cgt_list,
2025-02,34,fda_cber_cgt_list,
2025-03,35,fda_cber_cgt_list,ENCELTO
2025-04,36,fda_cber_cgt_list,ZEVASKYN
2025-05,36,fda_cber_cgt_list,
2025-06,36,fda_cber_cgt_list,
2025-07,36,fda_cber_cgt_list,
2025-08,37,fda_cber_cgt_list,PAPZIMEOS
2025-09,37,fda_cber_cgt_list,
2025-10,37,fda_cber_cgt_list,
2025-11,38,fda_cber_cgt_list,ITVISMA
2025-12,39,fda_cber_cgt_list,WASKYRA
2026-01,39,fda_cber_cgt_list,
2026-02,39,fda_cber_cgt_list,
2026-03,40,fda_cber_cgt_list,KRESLADI
2026-04,41,fda_cber_cgt_list,OTARMENI™
2026-05,41,fda_cber_cgt_list,
2026-06,41,fda_cber_cgt_list,
2026-07,42,fda_cber_cgt_list,TREGZI
2026-08,44,fda_cber_cgt_list,GENGLYCOS; TUDRIQEV
