date,value,source,notes
2013-02,12109,ncbi_sra_esearch,
2013-03,16347,ncbi_sra_esearch,
2013-04,13781,ncbi_sra_esearch,
2013-05,23161,ncbi_sra_esearch,
2013-06,21234,ncbi_sra_esearch,
2013-07,13596,ncbi_sra_esearch,
2013-08,14785,ncbi_sra_esearch,
2013-09,17335,ncbi_sra_esearch,
2013-10,14854,ncbi_sra_esearch,
2013-11,11681,ncbi_sra_esearch,
2013-12,10987,ncbi_sra_esearch,
2014-01,22646,ncbi_sra_esearch,
2014-02,21224,ncbi_sra_esearch,
2014-03,43521,ncbi_sra_esearch,
2014-04,28825,ncbi_sra_esearch,
2014-05,54382,ncbi_sra_esearch,
2014-06,44919,ncbi_sra_esearch,
2014-07,24427,ncbi_sra_esearch,
2014-08,22434,ncbi_sra_esearch,
2014-09,28791,ncbi_sra_esearch,
2014-10,55556,ncbi_sra_esearch,
2014-11,23830,ncbi_sra_esearch,
2014-12,29468,ncbi_sra_esearch,
2015-01,41875,ncbi_sra_esearch,
2015-02,33293,ncbi_sra_esearch,
2015-03,66539,ncbi_sra_esearch,
2015-04,32267,ncbi_sra_esearch,
2015-05,28791,ncbi_sra_esearch,
2015-06,35622,ncbi_sra_esearch,
2015-07,103054,ncbi_sra_esearch,
2015-08,22456,ncbi_sra_esearch,
2015-09,42881,ncbi_sra_esearch,
2015-10,134369,ncbi_sra_esearch,
2015-11,63089,ncbi_sra_esearch,
2015-12,52213,ncbi_sra_esearch,
2016-01,65535,ncbi_sra_esearch,
2016-02,73912,ncbi_sra_esearch,
2016-03,78922,ncbi_sra_esearch,
2016-04,66002,ncbi_sra_esearch,
2016-05,74834,ncbi_sra_esearch,
2016-06,119713,ncbi_sra_esearch,
2016-07,87263,ncbi_sra_esearch,
2016-08,172790,ncbi_sra_esearch,
2016-09,86894,ncbi_sra_esearch,
2016-10,97466,ncbi_sra_esearch,
2016-11,71189,ncbi_sra_esearch,
2016-12,68142,ncbi_sra_esearch,
2017-01,76367,ncbi_sra_esearch,
2017-02,89724,ncbi_sra_esearch,
2017-03,92975,ncbi_sra_esearch,
2017-04,92507,ncbi_sra_esearch,
2017-05,88297,ncbi_sra_esearch,
2017-06,82125,ncbi_sra_esearch,
2017-07,85955,ncbi_sra_esearch,
2017-08,100679,ncbi_sra_esearch,
2017-09,96172,ncbi_sra_esearch,
2017-10,104272,ncbi_sra_esearch,
2017-11,131206,ncbi_sra_esearch,
2017-12,111020,ncbi_sra_esearch,
2018-01,105190,ncbi_sra_esearch,
2018-02,121537,ncbi_sra_esearch,
2018-03,108419,ncbi_sra_esearch,
2018-04,133079,ncbi_sra_esearch,
2018-05,105984,ncbi_sra_esearch,
2018-06,138175,ncbi_sra_esearch,
2018-07,214989,ncbi_sra_esearch,
2018-08,168487,ncbi_sra_esearch,
2018-09,186067,ncbi_sra_esearch,
2018-10,169988,ncbi_sra_esearch,
2018-11,161514,ncbi_sra_esearch,
2018-12,180946,ncbi_sra_esearch,
2019-01,174114,ncbi_sra_esearch,
2019-02,163059,ncbi_sra_esearch,
2019-03,175265,ncbi_sra_esearch,
2019-04,139076,ncbi_sra_esearch,
2019-05,174759,ncbi_sra_esearch,
2019-06,159953,ncbi_sra_esearch,
2019-07,185861,ncbi_sra_esearch,
2019-08,189861,ncbi_sra_esearch,
2019-09,162752,ncbi_sra_esearch,
2019-10,199573,ncbi_sra_esearch,
2019-11,183101,ncbi_sra_esearch,
2019-12,213650,ncbi_sra_esearch,
2020-01,477614,ncbi_sra_esearch,
2020-02,219240,ncbi_sra_esearch,
2020-03,178627,ncbi_sra_esearch,
2020-04,244214,ncbi_sra_esearch,
2020-05,200304,ncbi_sra_esearch,
2020-06,236741,ncbi_sra_esearch,
2020-07,252363,ncbi_sra_esearch,
2020-08,248514,ncbi_sra_esearch,
2020-09,271762,ncbi_sra_esearch,
2020-10,299454,ncbi_sra_esearch,
2020-11,237268,ncbi_sra_esearch,
2020-12,291227,ncbi_sra_esearch,
2021-01,329966,ncbi_sra_esearch,
2021-02,191442,ncbi_sra_esearch,
2021-03,529452,ncbi_sra_esearch,
2021-04,287037,ncbi_sra_esearch,
2021-05,339193,ncbi_sra_esearch,
2021-06,388924,ncbi_sra_esearch,
2021-07,367450,ncbi_sra_esearch,
2021-08,306821,ncbi_sra_esearch,
2021-09,352763,ncbi_sra_esearch,
2021-10,370400,ncbi_sra_esearch,
2021-11,574474,ncbi_sra_esearch,
2021-12,1555300,ncbi_sra_esearch,
2022-01,657166,ncbi_sra_esearch,
2022-02,601950,ncbi_sra_esearch,
2022-03,629622,ncbi_sra_esearch,
2022-04,518881,ncbi_sra_esearch,
2022-05,523875,ncbi_sra_esearch,
2022-06,461960,ncbi_sra_esearch,
2022-07,779422,ncbi_sra_esearch,
2022-08,594153,ncbi_sra_esearch,
2022-09,415635,ncbi_sra_esearch,
2022-10,353463,ncbi_sra_esearch,
2022-11,339104,ncbi_sra_esearch,
2022-12,432608,ncbi_sra_esearch,
2023-01,409492,ncbi_sra_esearch,
2023-02,310714,ncbi_sra_esearch,
2023-03,324973,ncbi_sra_esearch,
2023-04,322343,ncbi_sra_esearch,
2023-05,363169,ncbi_sra_esearch,
2023-06,309100,ncbi_sra_esearch,
2023-07,941454,ncbi_sra_esearch,
2023-08,295162,ncbi_sra_esearch,
2023-09,601613,ncbi_sra_esearch,
2023-10,392659,ncbi_sra_esearch,
2023-11,358349,ncbi_sra_esearch,
2023-12,476728,ncbi_sra_esearch,
2024-01,381666,ncbi_sra_esearch,
2024-02,288809,ncbi_sra_esearch,
2024-03,261137,ncbi_sra_esearch,
2024-04,271312,ncbi_sra_esearch,
2024-05,321634,ncbi_sra_esearch,
2024-06,329989,ncbi_sra_esearch,
2024-07,915593,ncbi_sra_esearch,
2024-08,372684,ncbi_sra_esearch,
2024-09,466944,ncbi_sra_esearch,
2024-10,519443,ncbi_sra_esearch,
2024-11,390953,ncbi_sra_esearch,
2024-12,337738,ncbi_sra_esearch,
2025-01,411671,ncbi_sra_esearch,
2025-02,334958,ncbi_sra_esearch,
2025-03,362905,ncbi_sra_esearch,
2025-04,423073,ncbi_sra_esearch,
2025-05,465947,ncbi_sra_esearch,
2025-06,447090,ncbi_sra_esearch,
2025-07,470044,ncbi_sra_esearch,
2025-08,390173,ncbi_sra_esearch,
2025-09,471446,ncbi_sra_esearch,
2025-10,323958,ncbi_sra_esearch,
2025-11,458355,ncbi_sra_esearch,
2025-12,571091,ncbi_sra_esearch,
2026-01,405464,ncbi_sra_esearch,
2026-02,404668,ncbi_sra_esearch,
2026-03,525294,ncbi_sra_esearch,
2026-04,448666,ncbi_sra_esearch,
2026-05,497290,ncbi_sra_esearch,
2026-06,494745,ncbi_sra_esearch,
2026-07,428803,ncbi_sra_esearch,
2026-08,316491,ncbi_sra_esearch,
