date,value,source,notes
2015-05,1371,pubmed_esearch,
2015-06,1328,pubmed_esearch,
2015-07,1326,pubmed_esearch,
2015-08,1262,pubmed_esearch,
2015-09,1466,pubmed_esearch,
2015-10,1455,pubmed_esearch,
2015-11,1377,pubmed_esearch,
2015-12,1337,pubmed_esearch,
2016-01,1428,pubmed_esearch,
2016-02,1330,pubmed_esearch,
2016-03,1468,pubmed_esearch,
2016-04,1315,pubmed_esearch,
2016-05,1390,pubmed_esearch,
2016-06,1458,pubmed_esearch,
2016-07,1414,pubmed_esearch,
2016-08,1232,pubmed_esearch,
2016-09,1232,pubmed_esearch,
2016-10,1412,pubmed_esearch,
2016-11,1641,pubmed_esearch,
2016-12,1515,pubmed_esearch,
2017-01,1492,pubmed_esearch,
2017-02,1345,pubmed_esearch,
2017-03,1420,pubmed_esearch,
2017-04,1437,pubmed_esearch,
2017-05,1374,pubmed_esearch,
2017-06,1414,pubmed_esearch,
2017-07,1431,pubmed_esearch,
2017-08,1397,pubmed_esearch,
2017-09,1589,pubmed_esearch,
2017-10,1635,pubmed_esearch,
2017-11,1505,pubmed_esearch,
2017-12,1554,pubmed_esearch,
2018-01,1386,pubmed_esearch,
2018-02,1460,pubmed_esearch,
2018-03,1589,pubmed_esearch,
2018-04,1447,pubmed_esearch,
2018-05,1524,pubmed_esearch,
2018-06,1550,pubmed_esearch,
2018-07,1501,pubmed_esearch,
2018-08,1488,pubmed_esearch,
2018-09,1528,pubmed_esearch,
2018-10,1640,pubmed_esearch,
2018-11,1609,pubmed_esearch,
2018-12,1511,pubmed_esearch,
2019-01,1661,pubmed_esearch,
2019-02,1477,pubmed_esearch,
2019-03,1748,pubmed_esearch,
2019-04,1557,pubmed_esearch,
2019-05,1744,pubmed_esearch,
2019-06,1669,pubmed_esearch,
2019-07,1669,pubmed_esearch,
2019-08,1572,pubmed_esearch,
2019-09,1511,pubmed_esearch,
2019-10,1578,pubmed_esearch,
2019-11,1842,pubmed_esearch,
2019-12,1711,pubmed_esearch,
2020-01,1658,pubmed_esearch,
2020-02,1676,pubmed_esearch,
2020-03,1633,pubmed_esearch,
2020-04,1762,pubmed_esearch,
2020-05,1855,pubmed_esearch,
2020-06,1828,pubmed_esearch,
2020-07,2038,pubmed_esearch,
2020-08,1920,pubmed_esearch,
2020-09,1918,pubmed_esearch,
2020-10,2111,pubmed_esearch,
2020-11,1912,pubmed_esearch,
2020-12,1913,pubmed_esearch,
2021-01,2129,pubmed_esearch,
2021-02,2005,pubmed_esearch,
2021-03,2100,pubmed_esearch,
2021-04,1976,pubmed_esearch,
2021-05,2215,pubmed_esearch,
2021-06,2026,pubmed_esearch,
2021-07,2281,pubmed_esearch,
2021-08,2134,pubmed_esearch,
2021-09,1987,pubmed_esearch,
2021-10,2094,pubmed_esearch,
2021-11,2047,pubmed_esearch,
2021-12,2032,pubmed_esearch,
2022-01,1943,pubmed_esearch,
2022-02,2022,pubmed_esearch,
2022-03,2049,pubmed_esearch,
2022-04,2016,pubmed_esearch,
2022-05,2021,pubmed_esearch,
2022-06,2316,pubmed_esearch,
2022-07,2278,pubmed_esearch,
2022-08,1996,pubmed_esearch,
2022-09,2060,pubmed_esearch,
2022-10,2115,pubmed_esearch,
2022-11,2098,pubmed_esearch,
2022-12,2078,pubmed_esearch,
2023-01,2042,pubmed_esearch,
2023-02,2178,pubmed_esearch,
2023-03,2322,pubmed_esearch,
2023-04,1964,pubmed_esearch,
2023-05,2130,pubmed_esearch,
2023-06,2134,pubmed_esearch,
2023-07,2068,pubmed_esearch,
2023-08,1946,pubmed_esearch,
2023-09,1976,pubmed_esearch,
2023-10,2125,pubmed_esearch,
2023-11,2176,pubmed_esearch,
2023-12,1865,pubmed_esearch,
2024-01,2321,pubmed_esearch,
2024-02,2013,pubmed_esearch,
2024-03,2204,pubmed_esearch,
2024-04,2124,pubmed_esearch,
2024-05,2102,pubmed_esearch,
2024-06,2149,pubmed_esearch,
2024-07,2269,pubmed_esearch,
2024-08,2144,pubmed_esearch,
2024-09,2271,pubmed_esearch,
2024-10,2217,pubmed_esearch,
2024-11,2248,pubmed_esearch,
2024-12,1997,pubmed_esearch,
2025-01,2555,pubmed_esearch,
2025-02,2232,pubmed_esearch,
2025-03,2442,pubmed_esearch,
2025-04,2422,pubmed_esearch,
2025-05,2504,pubmed_esearch,
2025-06,2303,pubmed_esearch,
2025-07,3152,pubmed_esearch,
2025-08,2641,pubmed_esearch,
2025-09,2680,pubmed_esearch,
2025-10,2780,pubmed_esearch,
2025-11,3140,pubmed_esearch,
2025-12,2945,pubmed_esearch,
2026-01,3071,pubmed_esearch,
2026-02,3155,pubmed_esearch,
2026-03,3180,pubmed_esearch,
2026-04,3070,pubmed_esearch,
2026-05,3548,pubmed_esearch,
2026-06,3604,pubmed_esearch,
2026-07,3484,pubmed_esearch,
2026-08,2185,pubmed_esearch,
