date,value,source,notes
2009-07,9,fda_companion_diagnostics_list,
2009-08,9,fda_companion_diagnostics_list,
2009-09,9,fda_companion_diagnostics_list,
2009-10,9,fda_companion_diagnostics_list,
2009-11,9,fda_companion_diagnostics_list,
2009-12,9,fda_companion_diagnostics_list,
2010-01,9,fda_companion_diagnostics_list,
2010-02,9,fda_companion_diagnostics_list,
2010-03,9,fda_companion_diagnostics_list,
2010-04,9,fda_companion_diagnostics_list,
2010-05,9,fda_companion_diagnostics_list,
2010-06,9,fda_companion_diagnostics_list,
2010-07,9,fda_companion_diagnostics_list,
2010-08,9,fda_companion_diagnostics_list,
2010-09,9,fda_companion_diagnostics_list,
2010-10,11,fda_companion_diagnostics_list,HER2 FISH pharmDx Kit; HercepTest
2010-11,11,fda_companion_diagnostics_list,
2010-12,11,fda_companion_diagnostics_list,
2011-01,11,fda_companion_diagnostics_list,
2011-02,11,fda_companion_diagnostics_list,
2011-03,11,fda_companion_diagnostics_list,
2011-04,11,fda_companion_diagnostics_list,
2011-05,11,fda_companion_diagnostics_list,
2011-06,11,fda_companion_diagnostics_list,
2011-07,11,fda_companion_diagnostics_list,
2011-08,13,fda_companion_diagnostics_list,cobas 4800 BRAF V600 Mutation Test; Vysis ALK Break Apart FISH Probe Kit
2011-09,13,fda_companion_diagnostics_list,
2011-10,13,fda_companion_diagnostics_list,
2011-11,14,fda_companion_diagnostics_list,HER2 CISH pharmDx Kit
2011-12,14,fda_companion_diagnostics_list,
2012-01,14,fda_companion_diagnostics_list,
2012-02,14,fda_companion_diagnostics_list,
2012-03,14,fda_companion_diagnostics_list,
2012-04,15,fda_companion_diagnostics_list,Bond Oracle HER2 IHC System
2012-05,15,fda_companion_diagnostics_list,
2012-06,17,fda_companion_diagnostics_list,HER2 FISH pharmDx Kit; HercepTest
2012-07,18,fda_companion_diagnostics_list,therascreen KRAS RGQ PCR Kit
2012-08,18,fda_companion_diagnostics_list,
2012-09,18,fda_companion_diagnostics_list,
2012-10,18,fda_companion_diagnostics_list,
2012-11,18,fda_companion_diagnostics_list,
2012-12,18,fda_companion_diagnostics_list,
2013-01,19,fda_companion_diagnostics_list,FerriScan
2013-02,21,fda_companion_diagnostics_list,HER2 FISH pharmDx Kit; HercepTest
2013-03,21,fda_companion_diagnostics_list,
2013-04,21,fda_companion_diagnostics_list,
2013-05,23,fda_companion_diagnostics_list,THXID BRAF Kit
2013-06,23,fda_companion_diagnostics_list,
2013-07,25,fda_companion_diagnostics_list,therascreen EGFR RGQ PCR Kit; cobas EGFR Mutation Test v1
2013-08,25,fda_companion_diagnostics_list,
2013-09,25,fda_companion_diagnostics_list,
2013-10,25,fda_companion_diagnostics_list,
2013-11,25,fda_companion_diagnostics_list,
2013-12,25,fda_companion_diagnostics_list,
2014-01,25,fda_companion_diagnostics_list,
2014-02,25,fda_companion_diagnostics_list,
2014-03,25,fda_companion_diagnostics_list,
2014-04,25,fda_companion_diagnostics_list,
2014-05,26,fda_companion_diagnostics_list,therascreen KRAS RGQ PCR Kit
2014-06,26,fda_companion_diagnostics_list,
2014-07,26,fda_companion_diagnostics_list,
2014-08,26,fda_companion_diagnostics_list,
2014-09,26,fda_companion_diagnostics_list,
2014-10,26,fda_companion_diagnostics_list,
2014-11,26,fda_companion_diagnostics_list,
2014-12,27,fda_companion_diagnostics_list,BRACAnalysis CDx
2015-01,27,fda_companion_diagnostics_list,
2015-02,27,fda_companion_diagnostics_list,
2015-03,27,fda_companion_diagnostics_list,
2015-04,27,fda_companion_diagnostics_list,
2015-05,29,fda_companion_diagnostics_list,cobas KRAS Mutation Test
2015-06,30,fda_companion_diagnostics_list,Ventana ALK
2015-07,31,fda_companion_diagnostics_list,therascreen EGFR RGQ PCR Kit
2015-08,31,fda_companion_diagnostics_list,
2015-09,31,fda_companion_diagnostics_list,
2015-10,32,fda_companion_diagnostics_list,PD-L1 IHC 22C3 pharmDx
2015-11,33,fda_companion_diagnostics_list,cobas EGFR Mutation Test v2
2015-12,35,fda_companion_diagnostics_list,KIT D816V Assay; PDGFRB FISH Assay
2016-01,35,fda_companion_diagnostics_list,
2016-02,35,fda_companion_diagnostics_list,
2016-03,35,fda_companion_diagnostics_list,
2016-04,36,fda_companion_diagnostics_list,Vysis CLL FISH Probe Kit
2016-05,37,fda_companion_diagnostics_list,Ventana PD-L1
2016-06,38,fda_companion_diagnostics_list,cobas EGFR Mutation Test v2
2016-07,38,fda_companion_diagnostics_list,
2016-08,38,fda_companion_diagnostics_list,
2016-09,38,fda_companion_diagnostics_list,
2016-10,38,fda_companion_diagnostics_list,
2016-11,39,fda_companion_diagnostics_list,cobas 4800 BRAF V600 Mutation Test
2016-12,40,fda_companion_diagnostics_list,FoundationFocus CDxBRCA Assay
2017-01,40,fda_companion_diagnostics_list,
2017-02,40,fda_companion_diagnostics_list,
2017-03,40,fda_companion_diagnostics_list,
2017-04,41,fda_companion_diagnostics_list,LeukoStrat CDx FLT3 Mutation Assay
2017-05,42,fda_companion_diagnostics_list,Ventana ALK
2017-06,45,fda_companion_diagnostics_list,Oncomine Dx Target Test
2017-07,45,fda_companion_diagnostics_list,
2017-08,46,fda_companion_diagnostics_list,Abbott RealTime IDH2
2017-09,46,fda_companion_diagnostics_list,
2017-10,46,fda_companion_diagnostics_list,
